 # ================================================
 # Total time =    1.00000000    
 # Frames to write =           20
 # dt =    2.00000013E-05
 # last dt =    1.99079514E-05
 # Number of steps per frame =         2631 (        2641 )
 # Current time =    0.00000000    
 # ================================================
 # Using          100 cells
 # Non-ghost cell indices            0          99
 # dx =    9.99999978E-03
 # ================================================
 #   x    0.00000  0.05262  0.10524  0.15785  0.21046  0.26307  0.31569  0.36830  0.42091  0.47353  0.52618  0.57887  0.63156  0.68425  0.73694  0.78964  0.84233  0.89502  0.94771  1.00062 
 #  mass  0.20000  0.20002  0.20003  0.20005  0.20006  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.21500  0.00000  0.18972  0.19875  0.19989  0.20004  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008  0.20008 
 0.22500  0.00000  0.19261  0.19911  0.19993  0.20005  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.23500  0.00000  0.19553  0.19948  0.19998  0.20006  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.24500  0.00000  0.19847  0.19985  0.20003  0.20006  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.25500  0.00000  0.20141  0.20022  0.20007  0.20007  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.26500  0.00000  0.20436  0.20059  0.20012  0.20007  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.27500  0.00000  0.20728  0.20095  0.20016  0.20008  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.28500  0.00000  0.21018  0.20131  0.20021  0.20009  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.29500  0.00000  0.21303  0.20167  0.20025  0.20009  0.20008  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.30500  0.00000  0.21584  0.20202  0.20030  0.20010  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.31500  0.00000  0.21858  0.20237  0.20034  0.20010  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.32500  0.00000  0.22125  0.20270  0.20038  0.20011  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.33500  0.00000  0.22384  0.20302  0.20042  0.20011  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.34500  0.00000  0.22634  0.20333  0.20046  0.20012  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
 0.35500  0.00000  0.22873  0.20363  0.20050  0.20012  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009  0.20009 
